  1   2.276   4.331   0.756   0.644  0.827E+04  0.290E+03
  1   2.324   4.308   0.749   0.642  0.774E+04  0.272E+03
  1   2.375   4.284   0.741   0.640  0.718E+04  0.238E+03
  1   2.426   4.259   0.734   0.638  0.687E+04  0.231E+03
  1   2.473   4.236   0.727   0.635  0.693E+04  0.229E+03
  1   2.524   4.211   0.719   0.633  0.688E+04  0.229E+03
  1   2.575   4.186   0.712   0.630  0.709E+04  0.231E+03
  1   2.626   4.161   0.704   0.628  0.724E+04  0.236E+03
  1   2.674   4.138   0.698   0.626  0.735E+04  0.251E+03
  1   2.725   4.114   0.690   0.623  0.877E+04  0.285E+03
  1   2.776   4.089   0.683   0.621  0.933E+04  0.301E+03
  1   2.823   4.066   0.677   0.619  0.970E+04  0.268E+03
  1   2.874   4.041   0.670   0.616  0.100E+05  0.250E+03
  1   2.925   4.016   0.663   0.613  0.100E+05  0.244E+03
  1   2.973   3.993   0.656   0.611  0.983E+04  0.232E+03
  1   3.049   3.956   0.646   0.607  0.957E+04  0.213E+03
  1   3.148   3.908   0.633   0.602  0.949E+04  0.205E+03
  1   3.250   3.859   0.620   0.597  0.972E+04  0.207E+03
  1   3.348   3.811   0.607   0.592  0.998E+04  0.214E+03
  1   3.451   3.761   0.594   0.586  0.103E+05  0.221E+03
  1   3.549   3.713   0.582   0.581  0.106E+05  0.222E+03
  1   3.651   3.664   0.569   0.576  0.109E+05  0.227E+03
  1   3.750   3.616   0.558   0.570  0.112E+05  0.233E+03
  1   3.848   3.568   0.546   0.565  0.113E+05  0.231E+03
  1   1.274   5.168   0.929   0.644  0.719E+03  0.153E+03
  1   1.325   5.142   0.920   0.642  0.128E+04  0.247E+03
  1   1.376   5.115   0.912   0.640  0.318E+04  0.288E+03
  1   1.423   5.091   0.904   0.638  0.368E+04  0.286E+03
  1   1.474   5.064   0.895   0.636  0.394E+04  0.270E+03
  1   1.525   5.038   0.887   0.634  0.381E+04  0.203E+03
  1   1.576   5.011   0.878   0.632  0.346E+04  0.188E+03
  1   1.623   4.987   0.870   0.630  0.337E+04  0.153E+03
  1   1.674   4.960   0.862   0.628  0.344E+04  0.173E+03
  1   1.725   4.934   0.854   0.626  0.328E+04  0.143E+03
  1   1.776   4.907   0.846   0.624  0.356E+04  0.140E+03
  1   1.826   4.881   0.838   0.622  0.375E+04  0.158E+03
  1   1.873   4.856   0.830   0.620  0.394E+04  0.156E+03
  1   1.924   4.830   0.822   0.618  0.419E+04  0.155E+03
  1   1.975   4.803   0.814   0.615  0.450E+04  0.156E+03
  1   2.026   4.777   0.807   0.613  0.484E+04  0.159E+03
  1   2.073   4.752   0.799   0.611  0.529E+04  0.181E+03
  1   2.124   4.726   0.792   0.609  0.571E+04  0.197E+03
  1   2.175   4.699   0.784   0.607  0.640E+04  0.240E+03
  1   2.226   4.673   0.776   0.604  0.691E+04  0.231E+03
  1   2.273   4.648   0.769   0.602  0.697E+04  0.191E+03
  1   2.324   4.622   0.762   0.600  0.661E+04  0.187E+03
  1   2.375   4.595   0.755   0.598  0.607E+04  0.163E+03
  1   2.426   4.569   0.747   0.595  0.575E+04  0.157E+03
  1   2.477   4.542   0.740   0.593  0.583E+04  0.158E+03
  1   2.523   4.518   0.733   0.591  0.591E+04  0.160E+03
  1   2.574   4.491   0.726   0.589  0.611E+04  0.165E+03
  1   2.625   4.465   0.719   0.586  0.637E+04  0.171E+03
  1   2.676   4.438   0.712   0.584  0.666E+04  0.182E+03
  1   2.723   4.414   0.705   0.582  0.698E+04  0.203E+03
  1   2.774   4.387   0.698   0.579  0.803E+04  0.225E+03
  1   2.825   4.361   0.692   0.577  0.845E+04  0.231E+03
  1   2.876   4.334   0.685   0.574  0.874E+04  0.220E+03
  1   2.923   4.310   0.678   0.572  0.876E+04  0.210E+03
  1   2.974   4.283   0.672   0.570  0.862E+04  0.205E+03
  1   3.048   4.244   0.662   0.566  0.839E+04  0.210E+03
  1   3.150   4.191   0.649   0.561  0.837E+04  0.225E+03
  1   3.248   4.140   0.636   0.556  0.858E+04  0.224E+03
  1   3.350   4.087   0.623   0.551  0.878E+04  0.231E+03
  1   3.448   4.036   0.611   0.546  0.918E+04  0.239E+03
  1   3.550   3.983   0.599   0.541  0.944E+04  0.245E+03
  1   3.651   3.930   0.586   0.535  0.961E+04  0.242E+03
