     1   3.4500   0.6568   0.351E-02  0.8663   0.137E+06   0.496E+04
     1   3.6000   0.4570   0.589E-02  0.8774   0.166E+06   0.535E+04
     1   3.0500   0.9904   0.191E-02  0.8603   0.108E+06   0.365E+04
     1   3.3500   0.6667   0.355E-02  0.8729   0.137E+06   0.459E+04
     1   2.9500   1.0059   0.190E-02  0.8663   0.113E+06   0.351E+04
     1   3.2500   0.6799   0.359E-02  0.8795   0.140E+06   0.463E+04
     1   3.4500   0.4712   0.608E-02  0.8878   0.169E+06   0.543E+04
     1   2.8500   1.0229   0.189E-02  0.8722   0.112E+06   0.364E+04
     1   3.1500   0.6931   0.363E-02  0.8858   0.143E+06   0.472E+04
     1   3.3500   0.4782   0.619E-02  0.8941   0.166E+06   0.551E+04
     1   2.7500   1.0393   0.188E-02  0.8778   0.108E+06   0.340E+04
     1   3.0500   0.7030   0.365E-02  0.8916   0.145E+06   0.518E+04
     1   3.2500   0.4853   0.629E-02  0.9001   0.169E+06   0.541E+04
     1   2.6500   1.0558   0.186E-02  0.8831   0.105E+06   0.347E+04
     1   2.9500   0.7140   0.368E-02  0.8972   0.153E+06   0.476E+04
     1   3.1500   0.4947   0.641E-02  0.9061   0.176E+06   0.555E+04
     1   2.5500   1.0722   0.183E-02  0.8883   0.104E+06   0.329E+04
     1   2.8500   0.7261   0.370E-02  0.9027   0.155E+06   0.482E+04
     1   3.0500   0.5018   0.652E-02  0.9117   0.180E+06   0.584E+04
     1   2.4500   1.0886   0.180E-02  0.8932   0.107E+06   0.351E+04
     1   2.7500   0.7378   0.371E-02  0.9079   0.149E+06   0.462E+04
     1   2.9500   0.5105   0.660E-02  0.9169   0.187E+06   0.602E+04
     1   2.3500   1.1050   0.177E-02  0.8979   0.108E+06   0.350E+04
     1   2.6500   0.7494   0.371E-02  0.9128   0.146E+06   0.459E+04
     1   2.8500   0.5192   0.670E-02  0.9221   0.195E+06   0.658E+04
     1   2.2500   1.1214   0.172E-02  0.9024   0.107E+06   0.370E+04
     1   2.5500   0.7611   0.369E-02  0.9175   0.146E+06   0.447E+04
     1   2.1500   1.1378   0.167E-02  0.9067   0.102E+06   0.329E+04
     1   2.7500   0.5275   0.677E-02  0.9269   0.190E+06   0.616E+04
     1   2.4500   0.7727   0.367E-02  0.9220   0.148E+06   0.468E+04
